timestamp_eest,scheduled_at_eest,owner,channel,asset,copy_used,link,status,proof_url,reply_count,signup_notes,next_followup
2026-06-08 09:46 +0300,2026-06-06 04:00 +0300,Sienna,WhatsApp Status,media/worldcup26-main-video.mp4,"I invited you to WorldCup26.

Pick 3 teams for free, see your private points preview, and use a ticket only if you want to enter the paid leaderboard.

Use my referral code 26BC4B90CB when you join:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-status&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h0

The event has not started yet, so all teams are still available right now.",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-status&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h0,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 06:00 +0300,Nano,WhatsApp personal,media/worldcup26-main-video.mp4,"I invited you to WorldCup26.

Pick 3 teams for free, see your private points preview, and use a ticket only if you want to enter the paid leaderboard.

Use my referral code 26BC4B90CB when you join:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-personal&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=nano_h2

The event has not started yet, so all teams are still available right now.",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-personal&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=nano_h2,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 07:00 +0300,Sienna,Instagram/Facebook story,media/worldcup26-referral-story.jpg,"Pick 3 teams before they lock.

Watch your private points preview move with every match.

Paid leaderboard entry happens only when you use a ticket.

Join with code 26BC4B90CB:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=instagram-facebook-story&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h3",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=instagram-facebook-story&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h3,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 08:00 +0300,Dexter,Football groups,campaign/first-wave-posts.md,"For football fans here:

WorldCup26 is a prediction game where you pick 3 teams free first and see your private points preview.

Paid leaderboard entry happens only when you use a ticket.

My invite code: 26BC4B90CB
Join here:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=football-groups&utm_medium=approval-first&utm_campaign=worldcup26_referral_72h&utm_content=dexter_h4",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=football-groups&utm_medium=approval-first&utm_campaign=worldcup26_referral_72h&utm_content=dexter_h4,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 09:00 +0300,Sienna,TikTok/Reels/Shorts,media/worldcup26-main-video.mp4,"Pick 3 teams before they lock.

Watch your private points preview move with every match.

Paid leaderboard entry happens only when you use a ticket.

Join with code 26BC4B90CB:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=tiktok-reels-shorts&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h5",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=tiktok-reels-shorts&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h5,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 11:00 +0300,Nano,DM follow-up,campaign/copy-bank.md,"Quick version: you pick 3 World Cup teams for free first. They score from real results and you can see your private points preview.

Use a ticket only if you want to enter the paid leaderboard.

Use code 26BC4B90CB here:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=dm-follow-up&utm_medium=manual-replies&utm_campaign=worldcup26_referral_72h&utm_content=nano_h7",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=dm-follow-up&utm_medium=manual-replies&utm_campaign=worldcup26_referral_72h&utm_content=nano_h7,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 12:00 +0300,Sienna,YouTube Shorts,media/worldcup26-main-video.mp4,"Pick 3 teams before they lock.

Watch your private points preview move with every match.

Paid leaderboard entry happens only when you use a ticket.

Join with code 26BC4B90CB:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=youtube-shorts&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h8",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=youtube-shorts&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h8,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 13:00 +0300,Dexter,Facebook profile/page,media/worldcup26-referral-square.jpg,"WorldCup26 is open.

Pick 3 teams for free. See your private points preview.

Use a ticket only if you want to enter the paid leaderboard.

Join with my code:
26BC4B90CB

https://worldcup26.world/login?ref=26BC4B90CB&utm_source=facebook-profile-page&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=dexter_h9",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=facebook-profile-page&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=dexter_h9,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 14:00 +0300,Nano,Replies,campaign/copy-bank.md,"Quick version: you pick 3 World Cup teams for free first. They score from real results and you can see your private points preview.

Use a ticket only if you want to enter the paid leaderboard.

Use code 26BC4B90CB here:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=replies&utm_medium=manual-replies&utm_campaign=worldcup26_referral_72h&utm_content=nano_h10",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=replies&utm_medium=manual-replies&utm_campaign=worldcup26_referral_72h&utm_content=nano_h10,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 15:00 +0300,Sienna,Instagram Story,media/worldcup26-referral-story.jpg,"Pick 3 teams before they lock.

Watch your private points preview move with every match.

Paid leaderboard entry happens only when you use a ticket.

Join with code 26BC4B90CB:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=instagram-story&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h11",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=instagram-story&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h11,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 17:00 +0300,Nano,WhatsApp personal,media/worldcup26-main-video.mp4,"I invited you to WorldCup26.

Pick 3 teams for free, see your private points preview, and use a ticket only if you want to enter the paid leaderboard.

Use my referral code 26BC4B90CB when you join:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-personal&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=nano_h13

The event has not started yet, so all teams are still available right now.",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-personal&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=nano_h13,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 19:00 +0300,Sienna,Facebook Reels,media/worldcup26-main-video.mp4,"Pick 3 teams before they lock.

Watch your private points preview move with every match.

Paid leaderboard entry happens only when you use a ticket.

Join with code 26BC4B90CB:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=facebook-reels&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h15",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=facebook-reels&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h15,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 20:00 +0300,Sienna,WhatsApp/Telegram groups,media/worldcup26-referral-story.jpg,"I invited you to WorldCup26.

Pick 3 teams for free, see your private points preview, and use a ticket only if you want to enter the paid leaderboard.

Use my referral code 26BC4B90CB when you join:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-telegram-groups&utm_medium=approval-first&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h16

The event has not started yet, so all teams are still available right now.",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=whatsapp-telegram-groups&utm_medium=approval-first&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h16,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 21:00 +0300,Dexter,Creator outreach,campaign/first-wave-posts.md,"Hey - I am promoting WorldCup26, a World Cup prediction game where users pick 3 teams free first, see a private points preview, and can use a ticket later for the paid leaderboard.

I have a video, captions, and a referral link ready:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=creator-outreach&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=dexter_h17

Code: 26BC4B90CB

Would you be open to one approved post or story for your football audience?",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=creator-outreach&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=dexter_h17,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 22:00 +0300,Nano,Direct DMs,campaign/copy-bank.md,"Quick version: you pick 3 World Cup teams for free first. They score from real results and you can see your private points preview.

Use a ticket only if you want to enter the paid leaderboard.

Use code 26BC4B90CB here:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=direct-dms&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=nano_h18",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=direct-dms&utm_medium=manual-outreach&utm_campaign=worldcup26_referral_72h&utm_content=nano_h18,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
2026-06-08 09:46 +0300,2026-06-06 23:00 +0300,Sienna,TikTok/Reels/Shorts,media/worldcup26-main-video.mp4,"Pick 3 teams before they lock.

Watch your private points preview move with every match.

Paid leaderboard entry happens only when you use a ticket.

Join with code 26BC4B90CB:
https://worldcup26.world/login?ref=26BC4B90CB&utm_source=tiktok-reels-shorts&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h19",https://worldcup26.world/login?ref=26BC4B90CB&utm_source=tiktok-reels-shorts&utm_medium=manual-post&utm_campaign=worldcup26_referral_72h&utm_content=sienna_h19,posted,ADD_POST_URL_OR_ACCOUNT_NOTE,0,,
